template,frequency
"The [X], who raced resolutely into place, is [Y]",1
"The [X], who curst no hope, is [Y]",1
"The [X], who clapped each other, is [Y]",1
"The [X], who saw attack, is [Y]",1
"The [X], who filmed it, is [Y]",1
"The [X], who caught Arkwright, is [Y]",1
"The [X], who _ed, is [Y]",1
"The [X], who thought from experience, is [Y]",1
"The [X], who closed on him, is [Y]",1
"The [X], who was Haigs, is [Y]",1
"The [X], who saw the flight, is [Y]",1
"The [X], who saw to reach the mistake, is [Y]",1
"The [X], who saw nose, is [Y]",1
"The [X], who had no thinker on feet, is [Y]",1
"The [X], who heard the rattle, is [Y]",1
"The [X], who saw Haigs, is [Y]",1
"The [X], who saw the color, is [Y]",1
"The [X], who loosened Haigs, is [Y]",1
"The [X], who photographed over the loudspeaker, is [Y]",1
"The [X], who announced the winner, is [Y]",1
"The [X], who ran up the stairs, is [Y]",1
"The [X], who clogged tongue, is [Y]",1
"The [X], who knew death, is [Y]",1
"The [X], who had to determine the winner, is [Y]",1
"The [X], who called on the intercom, is [Y]",1
"The [X], who appeared, is [Y]",1
"The [X], who announced who, is [Y]",1
"The [X], who looked at each other, is [Y]",1
"The [X], who was won by a nose, is [Y]",1
"The [X], who thought Reilly, is [Y]",1
"The [X], who looked down the track, is [Y]",1
"The [X], who refused to pay, is [Y]",1
"The [X], who shouted odds on every outcome, is [Y]",1
"The [X], who scurried round with microphones, is [Y]",1
"The [X], who favorred a heat, is [Y]",1
"The [X], who rode most of the race, is [Y]",1
"The [X], who knelt on withers, is [Y]",1
"The [X], who was a feat of riding, is [Y]",1
"The [X], who had no doubt, is [Y]",1
"The [X], who led winner, is [Y]",1
"The [X], who savorred the joy, is [Y]",1
"The [X], who cared a peanut, is [Y]",1
"The [X], who was the horse, is [Y]",1
"The [X], who stood watching, is [Y]",1
"The [X], who reached the Lilyglit, is [Y]",1
"The [X], who shortened fast, is [Y]",1
"The [X], who was frightening, is [Y]",1
"The [X], who needed time for muscles, is [Y]",1
"The [X], who was a cheer from the stands, is [Y]",1
"The [X], who was near to an idol, is [Y]",1
"The [X], who believed had winded the airtime, is [Y]",1
"The [X], who wept, is [Y]",1
"The [X], who reached him—, is [Y]",1
"The [X], who was a waste of time, is [Y]",1
"The [X], who stopped Cone, is [Y]",1
"The [X], who thought slim to account, is [Y]",1
"The [X], who chose the bend, is [Y]",1
"The [X], who knew the him, is [Y]",1
"The [X], who yearned for evidence, is [Y]",1
"The [X], who believed luck, is [Y]",1
"The [X], who flickered on the screen, is [Y]",1
"The [X], who viewed bumping, is [Y]",1
"The [X], who was any, is [Y]",2
"The [X], who showed Cone, is [Y]",1
"The [X], who seemed nothing in the book, is [Y]",1
"The [X], who depended on findings, is [Y]",1
"The [X], who told would declare the Stewards, is [Y]",1
"The [X], who reverberated round the racetrack, is [Y]",1
"The [X], who meant void, is [Y]",1
"The [X], who won any money, is [Y]",1
"The [X], who lost control, is [Y]",1
"The [X], who shrugged philosophically over the loss, is [Y]",1
"The [X], who came from the Stewards, is [Y]",1
"The [X], who had in hands, is [Y]",1
"The [X], who saw the force, is [Y]",1
"The [X], who saw the shoulder, is [Y]",1
"The [X], who told these Stewards, is [Y]",1
"The [X], who accused to taken Arkwright, is [Y]",1
"The [X], who was sins, is [Y]",1
"The [X], who meant void in all respects, is [Y]",1
"The [X], who was rules, is [Y]",1
"The [X], who prevented trainer, is [Y]",1
"The [X], who saved Arkwright, is [Y]",1
"The [X], who forgot the reason, is [Y]",1
"The [X], who was the moment, is [Y]",1
"The [X], who saved Innes, is [Y]",1
"The [X], who watched race, is [Y]",1
"The [X], who showed silent, is [Y]",1
"The [X], who favorred to bring music, is [Y]",1
"The [X], who asked a helper, is [Y]",1
"The [X], who watched the runners, is [Y]",1
"The [X], who doubted horse, is [Y]",1
"The [X], who was ready to let, is [Y]",1
"The [X], who wanted to believe, is [Y]",1
"The [X], who tried able to do himself, is [Y]",1
"The [X], who won without help, is [Y]",1
"The [X], who had _, is [Y]",1
"The [X], who favorred Cone, is [Y]",1
"The [X], who had to stopped, is [Y]",1
"The [X], who pendulumed from loathing, is [Y]",1
"The [X], who earned a fare, is [Y]",1
"The [X], who went on a bus—, is [Y]",1
"The [X], who had no training, is [Y]",1
"The [X], who provided for a wife, is [Y]",1
"The [X], who ran belief, is [Y]",1
"The [X], who was to bribe a jockey, is [Y]",1
"The [X], who stayed in front, is [Y]",1
"The [X], who watched the up, is [Y]",1
"The [X], who missed a moment, is [Y]",1
"The [X], who showed the flight, is [Y]",1
"The [X], who swung back to the leader, is [Y]",1
"The [X], who went cold with sweat, is [Y]",1
"The [X], who refused to accept what, is [Y]",1
"The [X], who offered to pay, is [Y]",1
"The [X], who put, is [Y]",1
"The [X], who was to make the ground, is [Y]",1
"The [X], who switched to Lilyglit, is [Y]",1
"The [X], who switched to the finish, is [Y]",1
"The [X], who flashed dead, is [Y]",1
"The [X], who fainted in the shop, is [Y]",1
"The [X], who changed the program, is [Y]",1
"The [X], who wobbled simultaneously about, is [Y]",1
"The [X], who drew in a audience, is [Y]",1
"The [X], who walked dizzily out the store, is [Y]",1
"The [X], who unlocked the door, is [Y]",1
"The [X], who beared dead, is [Y]",1
"The [X], who suffered that disgrace, is [Y]",1
"The [X], who drowned in debt, is [Y]",1
"The [X], who was awareness of dishonor, is [Y]",1
"The [X], who dried tears, is [Y]",1
"The [X], who told void, is [Y]",1
"The [X], who included, is [Y]",1
"The [X], who detracted a buyer for him, is [Y]",1
"The [X], who wanted to lose that horse, is [Y]",1
"The [X], who told could find him, is [Y]",1
"The [X], who saw him since breakfast, is [Y]",1
"The [X], who rose her, is [Y]",1
"The [X], who lived a uprightness, is [Y]",1
"The [X], who smashed pride, is [Y]",1
"The [X], who hated despicable, is [Y]",1
"The [X], who found to bear, is [Y]",1
"The [X], who phoned car, is [Y]",1
"The [X], who was rigged unanswered, is [Y]",1
"The [X], who meant them, is [Y]",1
"The [X], who feared them, is [Y]",1
"The [X], who leaved a message, is [Y]",1
"The [X], who curst the voice, is [Y]",1
"The [X], who ed unharmed, is [Y]",1
"The [X], who was declared the judge, is [Y]",1
"The [X], who told to tell me, is [Y]",1
"The [X], who was void, is [Y]",1
"The [X], who needed you, is [Y]",1
"The [X], who stopped shed, is [Y]",1
"The [X], who heard her, is [Y]",1
"The [X], who remained silent, is [Y]",1
"The [X], who decided himself, is [Y]",1
"The [X], who had no piece, is [Y]",1
"The [X], who knew of no cliffs, is [Y]",1
"The [X], who had no knife, is [Y]",1
"The [X], who seemed easy, is [Y]",1
"The [X], who tried to work it, is [Y]",1
"The [X], who found an envelope, is [Y]",1
"The [X], who was ashamed, is [Y]",1
"The [X], who forgave me, is [Y]",1
"The [X], who decided to find a tree, is [Y]",1
"The [X], who slotted the key, is [Y]",1
"The [X], who spoke words, is [Y]",1
"The [X], who played message, is [Y]",1
"The [X], who trembled for minutes, is [Y]",1
"The [X], who realized a chance, is [Y]",1
"The [X], who tore the envelope, is [Y]",1
"The [X], who was deemed to happened, is [Y]",1
"The [X], who noted on the concept, is [Y]",2
"The [X], who noted on literature, is [Y]",1
"The [X], who mediated Behaviour, is [Y]",2
"The [X], who appraised, is [Y]",2
"The [X], who focussed on a Figure, is [Y]",2
"The [X], who took _, is [Y]",1
"The [X], who made clear, is [Y]",1
"The [X], who was educated at the University, is [Y]",1
"The [X], who specialised in psychiatry, is [Y]",1
"The [X], who joined the staff, is [Y]",1
"The [X], who held degrees, is [Y]",1
"The [X], who had no conception, is [Y]",1
"The [X], who appeared a one, is [Y]",1
"The [X], who seemed to form the part, is [Y]",1
"The [X], who was to prove, is [Y]",1
"The [X], who beared less had tilling the that, is [Y]",1
"The [X], who looked different, is [Y]",2
"The [X], who was deceived in the place, is [Y]",1
"The [X], who was difficult, is [Y]",4
"The [X], who was of help, is [Y]",1
"The [X], who provided a opportunity, is [Y]",1
"The [X], who was the degree of agreement, is [Y]",1
"The [X], who outlined necessary to safeguarded the measures, is [Y]",1
"The [X], who proved timely, is [Y]",1
"The [X], who helped to focus attention, is [Y]",1
"The [X], who had much, is [Y]",1
"The [X], who was the processes, is [Y]",1
"The [X], who happened, is [Y]",3
"The [X], who was the outcome, is [Y]",1
"The [X], who was silent, is [Y]",1
"The [X], who was ignorance, is [Y]",1
"The [X], who was in this frame, is [Y]",1
"The [X], who joined me in 1948, is [Y]",1
"The [X], who was cared for in, is [Y]",1
"The [X], who was left unmoved, is [Y]",1
"The [X], who was no agreement about the significance, is [Y]",1
"The [X], who pointed to loss, is [Y]",1
"The [X], who held due, is [Y]",1
"The [X], who held a result of the feelings, is [Y]",1
"The [X], who reached capable of the interest, is [Y]",1
"The [X], who seemed to us, is [Y]",2
"The [X], who led to a decision, is [Y]",1
"The [X], who came to believe, is [Y]",1
"The [X], who was reported in papers, is [Y]",1
"The [X], who was a volume, is [Y]",1
"The [X], who confirmed the findings, is [Y]",1
"The [X], who covered the ground, is [Y]",1
"The [X], who was material, is [Y]",1
"The [X], who was devoted to problems, is [Y]",1
"The [X], who was necessary to discuss the problem, is [Y]",1
"The [X], who constituted II, is [Y]",1
"The [X], who was unfamiliar, is [Y]",1
"The [X], who was that of psychoanalysis, is [Y]",1
"The [X], who was reasons for this, is [Y]",1
"The [X], who followed lines, is [Y]",1
"The [X], who layed, is [Y]",1
"The [X], who was at some pains, is [Y]",1
"The [X], who necessitated changes, is [Y]",1
"The [X], who seemed to add chapters, is [Y]",1
"The [X], who was called for a result, is [Y]",1
"The [X], who was incorporated in the References, is [Y]",1
"The [X], who was Robertson, is [Y]",2
"The [X], who leaved one way, is [Y]",2
"The [X], who selected to yield one, is [Y]",1
"The [X], who tried one, is [Y]",1
"The [X], who was amongst the data, is [Y]",1
"The [X], who drew for data, is [Y]",1
"The [X], who belonged to a phase, is [Y]",1
"The [X], who was different, is [Y]",9
"The [X], who was believed that observation, is [Y]",1
"The [X], who seemed promising, is [Y]",3
"The [X], who was useful to specify it, is [Y]",1
"The [X], who was an attempt, is [Y]",3
"The [X], who worked from an product, is [Y]",1
"The [X], who was made to reconstruct the phases, is [Y]",1
"The [X], who was the opposite, is [Y]",2
"The [X], who was made to describe phases, is [Y]",1
"The [X], who was to describe patterns, is [Y]",1
"The [X], who was radical, is [Y]",1
"The [X], who entailed pathogenic to the personality, is [Y]",1
"The [X], who started with a class, is [Y]",1
"The [X], who started in fact, is [Y]",1
"The [X], who was unusual in psychiatry, is [Y]",1
"The [X], who occurred may illustrate an point, is [Y]",1
"The [X], who was likely to start a infection, is [Y]",1
"The [X], who was likely, is [Y]",4
"The [X], who discovered relevant to conditions, is [Y]",1
"The [X], who threw light on conditions, is [Y]",1
"The [X], who was the work of the organism, is [Y]",1
"The [X], who became the sequelae of a agent, is [Y]",1
"The [X], who was loss of figure, is [Y]",1
"The [X], who was well to complete the description, is [Y]",1
"The [X], who was alluded to, is [Y]",1
"The [X], who was observations of the behaviour, is [Y]",2
"The [X], who regarded as concern, is [Y]",1
"The [X], who confirmed apt to laid conclusions, is [Y]",1
"The [X], who believed, is [Y]",3
"The [X], who overrated the data, is [Y]",1
"The [X], who was a web of associations, is [Y]",1
"The [X], who leaved the world, is [Y]",1
"The [X], who was nearer, is [Y]",1
"The [X], who was evident, is [Y]",15
"The [X], who was behaviour, is [Y]",4
"The [X], who was regarded as a index, is [Y]",1
"The [X], who underrated the diversity, is [Y]",1
"The [X], who was possible to obtain data, is [Y]",1
"The [X], who was better than the vision, is [Y]",1
"The [X], who was concerned with the formation, is [Y]",1
"The [X], who was concerned with behaviour, is [Y]",1
"The [X], who knew that monopoly, is [Y]",1
"The [X], who developed behaviour, is [Y]",1
"The [X], who courted a kennel, is [Y]",1
"The [X], who was concerned with phenomena, is [Y]",1
"The [X], who was in no position, is [Y]",2
"The [X], who was a monkey, is [Y]",1
"The [X], who was a species in right, is [Y]",1
"The [X], who was relevant, is [Y]",1
"The [X], who seemed improbable, is [Y]",1
"The [X], who shared odd, is [Y]",1
"The [X], who proved sense, is [Y]",1
"The [X], who stood _, is [Y]",1
"The [X], who adopted this standpoint, is [Y]",1
"The [X], who represented dangerous, is [Y]",1
"The [X], who was described, is [Y]",2
"The [X], who discussed the limitations, is [Y]",1
"The [X], who appeared satisfactory, is [Y]",1
"The [X], who got the which, is [Y]",1
"The [X], who noticed at, is [Y]",1
"The [X], who was satisfactory as the analysis, is [Y]",1
"The [X], who was ignorance of the strengths, is [Y]",1
"The [X], who knew which, is [Y]",1
"The [X], who said at the end, is [Y]",1
"The [X], who was recognized with certainty, is [Y]",1
"The [X], who showed no what, is [Y]",1
"The [X], who failed to identify all, is [Y]",1
"The [X], who was a instance of the roles, is [Y]",1
"The [X], who was an weakness, is [Y]",1
"The [X], who was strong, is [Y]",3
"The [X], who was presented as a step, is [Y]",1
"The [X], who was testable, is [Y]",2
"The [X], who was tasks for the future, is [Y]",1
"The [X], who was employed during the treatment, is [Y]",1
"The [X], who was necessary to begin a factor, is [Y]",1
"The [X], who brought us to the feature, is [Y]",1
"The [X], who was necessary to distinguish, is [Y]",2
"The [X], who started with position, is [Y]",1
"The [X], who was so has forgotten, is [Y]",1
"The [X], who gave vulnerable may have a number, is [Y]",1
"The [X], who was central to thesis, is [Y]",1
"The [X], who was a function of interaction, is [Y]",1
"The [X], who did the personality, is [Y]",1
"The [X], who was vulnerable, is [Y]",2
"The [X], who failed to deal, is [Y]",1
"The [X], who was the reason, is [Y]",2
"The [X], who was important to remember a period, is [Y]",1
"The [X], who referred to the years, is [Y]",1
"The [X], who seemed the S.E_., is [Y]",1
"The [X], who was especially in mind, is [Y]",1
"The [X], who was theory of aetiology, is [Y]",1
"The [X], who advanced, is [Y]",1
"The [X], who afforded an opportunity, is [Y]",1
"The [X], who defined concept, is [Y]",1
