template,frequency
"The [X], who used to love butter, is [Y]",4
"The [X], who did uncle, is [Y]",4
"The [X], who was funny, is [Y]",5
"The [X], who was all babies, is [Y]",5
"The [X], who liked spending, is [Y]",4
"The [X], who liked me, is [Y]",5
"The [X], who was convinced pregnant on purpose, is [Y]",3
"The [X], who was true, is [Y]",4
"The [X], who was terrified, is [Y]",5
"The [X], who startled me, is [Y]",5
"The [X], who gave any trouble, is [Y]",5
"The [X], who ed an angel, is [Y]",5
"The [X], who was ready to go, is [Y]",4
"The [X], who got to getting, is [Y]",3
"The [X], who put it in the fridge, is [Y]",5
"The [X], who ate it, is [Y]",4
"The [X], who was happy to watch her, is [Y]",5
"The [X], who went a movie, is [Y]",6
"The [X], who kept her, is [Y]",5
"The [X], who was better to sleeping a night, is [Y]",5
"The [X], who was clear on that, is [Y]",4
"The [X], who ed old, is [Y]",4
"The [X], who went to have the bed, is [Y]",4
"The [X], who let ready to leave, is [Y]",5
"The [X], who had sex, is [Y]",5
"The [X], who let a shower, is [Y]",5
"The [X], who had to do, is [Y]",5
"The [X], who learnt to draw a circle, is [Y]",5
"The [X], who sounded cool, is [Y]",7
"The [X], who went to school, is [Y]",5
"The [X], who wanted to play hooky, is [Y]",3
"The [X], who needed a favour, is [Y]",3
"The [X], who ed Muehler, is [Y]",5
"The [X], who ed in the book, is [Y]",5
"The [X], who was somebody, is [Y]",5
"The [X], who ed a number, is [Y]",5
"The [X], who went na call, is [Y]",5
"The [X], who was in couples, is [Y]",3
"The [X], who was OK, is [Y]",18
"The [X], who sought to establish the advice, is [Y]",3
"The [X], who had issues, is [Y]",3
"The [X], who had a lot, is [Y]",7
"The [X], who talked about this, is [Y]",10
"The [X], who remembered that, is [Y]",5
"The [X], who thought Brenda, is [Y]",5
"The [X], who covered the funeral, is [Y]",5
"The [X], who got an audition, is [Y]",5
"The [X], who tried to create something, is [Y]",5
"The [X], who used support, is [Y]",5
"The [X], who thinged a walk, is [Y]",5
"The [X], who knocked em, is [Y]",3
"The [X], who gave butter, is [Y]",14
"The [X], who developed allergies, is [Y]",5
"The [X], who ed the point, is [Y]",5
"The [X], who ed fine, is [Y]",5
"The [X], who needed any help, is [Y]",5
"The [X], who spent time, is [Y]",5
"The [X], who felt bad, is [Y]",5
"The [X], who took some time, is [Y]",6
"The [X], who saw Maya, is [Y]",4
"The [X], who wanted the two of us, is [Y]",5
"The [X], who talked to you, is [Y]",5
"The [X], who thanked God, is [Y]",6
"The [X], who calmed me, is [Y]",3
"The [X], who showed you, is [Y]",4
"The [X], who planned her, is [Y]",3
"The [X], who ed the way, is [Y]",5
"The [X], who ed the alternative, is [Y]",5
"The [X], who made choices, is [Y]",5
"The [X], who chose to married, is [Y]",5
"The [X], who was meant to happen, is [Y]",5
"The [X], who was more than things, is [Y]",3
"The [X], who fell, is [Y]",6
"The [X], who was scared of what, is [Y]",3
"The [X], who went to fall, is [Y]",4
"The [X], who was sure of that, is [Y]",5
"The [X], who thought this, is [Y]",7
"The [X], who scored that, is [Y]",2
"The [X], who wanted one, is [Y]",2
"The [X], who went back to the dorms, is [Y]",2
"The [X], who liked to have a word, is [Y]",2
"The [X], who wanted to talk, is [Y]",4
"The [X], who asked to go you, is [Y]",2
"The [X], who had to face the man, is [Y]",2
"The [X], who thought some latitude, is [Y]",2
"The [X], who was a witness, is [Y]",2
"The [X], who had to have a recollection, is [Y]",2
"The [X], who settled, is [Y]",2
"The [X], who looked at me, is [Y]",4
"The [X], who worried about the attorneys, is [Y]",2
"The [X], who wanted me, is [Y]",9
"The [X], who put you, is [Y]",4
"The [X], who wanted to hear what, is [Y]",2
"The [X], who knew about turtles, is [Y]",2
"The [X], who was an species, is [Y]",2
"The [X], who sent a counters, is [Y]",2
"The [X], who found her, is [Y]",3
"The [X], who said tough, is [Y]",2
"The [X], who found interesting, is [Y]",2
"The [X], who found a sweatshirt, is [Y]",2
"The [X], who went missing, is [Y]",2
"The [X], who made sense, is [Y]",3
"The [X], who was a couple of sightings, is [Y]",2
"The [X], who had this, is [Y]",3
"The [X], who let wait for a ID, is [Y]",2
"The [X], who lost Deaver, is [Y]",2
"The [X], who said competent to testify, is [Y]",2
"The [X], who said it, is [Y]",4
"The [X], who went na lose that, is [Y]",2
"The [X], who was some developments in the case, is [Y]",2
"The [X], who knew report, is [Y]",2
"The [X], who was unavoidable, is [Y]",2
"The [X], who wanted an review, is [Y]",4
"The [X], who was in the middle, is [Y]",2
"The [X], who did something, is [Y]",6
"The [X], who asked to cooperate you, is [Y]",2
"The [X], who cooperated with the OPR, is [Y]",2
"The [X], who bent, is [Y]",2
"The [X], who gave the sarcasm, is [Y]",2
"The [X], who looked for allies, is [Y]",2
"The [X], who went an national, is [Y]",2
"The [X], who was a nightmare, is [Y]",2
"The [X], who shut this, is [Y]",2
"The [X], who went to the mat, is [Y]",2
"The [X], who was after head, is [Y]",2
"The [X], who got out the building, is [Y]",2
"The [X], who ed a bomb, is [Y]",3
"The [X], who dropped the gun, is [Y]",4
"The [X], who remembered anything, is [Y]",2
"The [X], who shut the trauma, is [Y]",2
"The [X], who confessed to you, is [Y]",2
"The [X], who took you, is [Y]",3
"The [X], who wanted to keep that, is [Y]",2
"The [X], who based on what, is [Y]",2
"The [X], who refused him, is [Y]",3
"The [X], who was crazy, is [Y]",4
"The [X], who opened this, is [Y]",2
"The [X], who assumed they, is [Y]",2
"The [X], who answered him, is [Y]",2
"The [X], who liked to introduce you, is [Y]",3
"The [X], who was Malone, is [Y]",2
"The [X], who skipped the introductions, is [Y]",2
"The [X], who assumed to know the chance, is [Y]",2
"The [X], who had some Advice, is [Y]",2
"The [X], who gave a sense, is [Y]",2
"The [X], who liked to begin, is [Y]",2
"The [X], who had a problem, is [Y]",3
"The [X], who let the right, is [Y]",2
"The [X], who was pleasant, is [Y]",2
"The [X], who got to do a job, is [Y]",2
"The [X], who thanked you for cooperation, is [Y]",2
"The [X], who heard the man, is [Y]",2
"The [X], who went na play ball, is [Y]",2
"The [X], who got no choice, is [Y]",2
"The [X], who got anything, is [Y]",4
"The [X], who met dad, is [Y]",3
"The [X], who ed an man, is [Y]",2
"The [X], who had to suppressed, is [Y]",2
"The [X], who had to give some basis, is [Y]",2
"The [X], who was hard, is [Y]",3
"The [X], who ed to talk what, is [Y]",2
"The [X], who was one of the cases, is [Y]",2
"The [X], who believed me, is [Y]",2
"The [X], who screwed the warrant, is [Y]",2
"The [X], who was outrageous, is [Y]",2
"The [X], who hoped that interrogation, is [Y]",2
"The [X], who was fine with that, is [Y]",2
"The [X], who ed a bomb in the building, is [Y]",2
"The [X], who lowered gun, is [Y]",2
"The [X], who was any way, is [Y]",2
"The [X], who gave available, is [Y]",2
"The [X], who was the endgame, is [Y]",2
"The [X], who tried to guess, is [Y]",2
"The [X], who did a lot, is [Y]",3
"The [X], who was what, is [Y]",3
"The [X], who was a incident over a photograph, is [Y]",2
"The [X], who shared the photo, is [Y]",2
"The [X], who was procedure, is [Y]",2
"The [X], who pointed that, is [Y]",2
"The [X], who cleared the air, is [Y]",2
"The [X], who believed the one, is [Y]",2
"The [X], who felt the terrorist, is [Y]",2
"The [X], who was a war, is [Y]",2
"The [X], who was about channels, is [Y]",2
"The [X], who made some mistakes, is [Y]",4
"The [X], who had to live, is [Y]",2
"The [X], who got nothing, is [Y]",2
"The [X], who thought everything, is [Y]",2
"The [X], who went fine, is [Y]",2
"The [X], who was a agent, is [Y]",2
"The [X], who understood him, is [Y]",2
"The [X], who ed a swinger, is [Y]",2
"The [X], who hit it out the park, is [Y]",2
"The [X], who missed the ball, is [Y]",2
"The [X], who went unnoticed, is [Y]",2
"The [X], who wanted perspective, is [Y]",2
"The [X], who wanted careful, is [Y]",2
"The [X], who was dad in, is [Y]",2
"The [X], who had me, is [Y]",2
"The [X], who got the glory, is [Y]",2
"The [X], who played me, is [Y]",3
"The [X], who was supposed to do it, is [Y]",2
"The [X], who was nt about the team, is [Y]",2
"The [X], who appreciated to help me, is [Y]",2
"The [X], who looked good, is [Y]",4
"The [X], who wished the same, is [Y]",2
"The [X], who heard fond of molesters, is [Y]",2
"The [X], who thought an understanding, is [Y]",2
"The [X], who rained, is [Y]",2
"The [X], who saw the window, is [Y]",2
"The [X], who realized we, is [Y]",2
"The [X], who took a left, is [Y]",2
"The [X], who ed the way to the thruway, is [Y]",2
"The [X], who did the you, is [Y]",2
"The [X], who was concerned, is [Y]",2
"The [X], who informed them, is [Y]",3
"The [X], who answered questions, is [Y]",2
"The [X], who stopped questioning, is [Y]",2
"The [X], who interrogated me for the hours, is [Y]",2
"The [X], who was been to that school, is [Y]",2
"The [X], who was seen those boys, is [Y]",2
"The [X], who held that innocence, is [Y]",2
"The [X], who gave 15 minutes, is [Y]",2
"The [X], who requested an attorney, is [Y]",2
"The [X], who told was turned me, is [Y]",2
"The [X], who thought to myself, is [Y]",2
"The [X], who was a officer, is [Y]",2
"The [X], who told him, is [Y]",6
"The [X], who felt comfortable, is [Y]",2
"The [X], who became convinced, is [Y]",4
"The [X], who considered it, is [Y]",2
"The [X], who asked Malone, is [Y]",2
"The [X], who recalled someone, is [Y]",2
"The [X], who was Dovitz, is [Y]",2
"The [X], who was a pimp, is [Y]",2
"The [X], who busted him, is [Y]",2
"The [X], who filed an complaint, is [Y]",2
"The [X], who met the guy, is [Y]",2
"The [X], who condoned this type, is [Y]",2
"The [X], who dismissed at the Bureau, is [Y]",2
"The [X], who had another incident, is [Y]",2
"The [X], who messed with braid, is [Y]",2
"The [X], who killed him, is [Y]",10
"The [X], who deserved it, is [Y]",2
"The [X], who was able to hear the conversation, is [Y]",2
"The [X], who requested a lawyer, is [Y]",2
"The [X], who made a reference, is [Y]",2
"The [X], who said possible, is [Y]",2
"The [X], who said a lawyer, is [Y]",2
"The [X], who liked to call Hurst, is [Y]",2
"The [X], who got a call, is [Y]",3
"The [X], who heard a report, is [Y]",2
"The [X], who said comparisons, is [Y]",2
"The [X], who knew anything for, is [Y]",2
"The [X], who got ta get, is [Y]",4
"The [X], who said that to Martin, is [Y]",2
"The [X], who supposed to mean, is [Y]",2
"The [X], who forgot the leader of the Samir, is [Y]",2
"The [X], who did job, is [Y]",4
"The [X], who got ta stick, is [Y]",2
"The [X], who had asses, is [Y]",2
"The [X], who went na roll, is [Y]",2
"The [X], who hoped the same, is [Y]",2
"The [X], who was on a hunt, is [Y]",2
"The [X], who saw the defendant, is [Y]",2
"The [X], who did a stint, is [Y]",2
"The [X], who had him on a couple, is [Y]",2
"The [X], who requested the assistance, is [Y]",2
"The [X], who was specific, is [Y]",2
"The [X], who called was involved me, is [Y]",2
"The [X], who told anyone at the FBI, is [Y]",2
"The [X], who called the office, is [Y]",2
"The [X], who informed ready for transfer, is [Y]",2
"The [X], who told anyone, is [Y]",4
"The [X], who told the court, is [Y]",2
"The [X], who told to coordinate me, is [Y]",2
"The [X], who asked to call me, is [Y]",2
"The [X], who called Fitzgerald, is [Y]",2
"The [X], who ed in the cell, is [Y]",4
"The [X], who got anything out him, is [Y]",2
"The [X], who lawyered he, is [Y]",4
"The [X], who came him, is [Y]",2
"The [X], who believed appropriate, is [Y]",2
"The [X], who had no difference, is [Y]",2
"The [X], who approached him with concern, is [Y]",2
"The [X], who talked about it, is [Y]",2
"The [X], who minded characterizing, is [Y]",2
"The [X], who thought a mistake, is [Y]",3
"The [X], who ed call, is [Y]",2
"The [X], who thought able to get a job, is [Y]",2
"The [X], who transferred you to another case, is [Y]",2
"The [X], who threatened to reassign you, is [Y]",2
"The [X], who tended to run Farrell, is [Y]",2
"The [X], who had a relationship, is [Y]",2
"The [X], who begged pardon, is [Y]",2
"The [X], who had right, is [Y]",2
"The [X], who responded to this, is [Y]",2
"The [X], who meant impolitic, is [Y]",2
"The [X], who said the pressures, is [Y]",2
"The [X], who was understandable, is [Y]",2
"The [X], who woulded, is [Y]",2
"The [X], who swore me, is [Y]",2
"The [X], who knew he, is [Y]",2
"The [X], who was in Westchester, is [Y]",2
"The [X], who waited to process Spaulding, is [Y]",2
"The [X], who was on the phone, is [Y]",2
"The [X], who hung on a second, is [Y]",2
"The [X], who hung ta get this, is [Y]",2
"The [X], who got prisoner, is [Y]",2
"The [X], who told this, is [Y]",3
"The [X], who made a difference, is [Y]",2
"The [X], who kidded me, is [Y]",2
"The [X], who was no way, is [Y]",4
"The [X], who came the kid, is [Y]",2
"The [X], who was enough, is [Y]",2
"The [X], who needed to know, is [Y]",3
"The [X], who was a choice, is [Y]",2
"The [X], who perjured yourself, is [Y]",2
"The [X], who was decision, is [Y]",2
"The [X], who woulded right, is [Y]",2
"The [X], who was supposed a team, is [Y]",2
"The [X], who took the chance, is [Y]",2
"The [X], who put ass, is [Y]",2
"The [X], who made the rules, is [Y]",2
"The [X], who asked me about us, is [Y]",4
"The [X], who had this stuff, is [Y]",2
"The [X], who told true, is [Y]",2
"The [X], who ed ace up the sleeve, is [Y]",2
"The [X], who ed he, is [Y]",5
"The [X], who tried to protect you, is [Y]",2
"The [X], who had to lie, is [Y]",2
"The [X], who ed nothing, is [Y]",6
"The [X], who broke dozen codes, is [Y]",2
"The [X], who tried to save ass, is [Y]",2
"The [X], who wannaed take, is [Y]",2
"The [X], who gave shot, is [Y]",2
"The [X], who scheduled to meet, is [Y]",2
"The [X], who came into house, is [Y]",2
"The [X], who was maggot, is [Y]",2
"The [X], who pushed through, is [Y]",2
"The [X], who threatened me, is [Y]",2
"The [X], who thought a time for me, is [Y]",2
"The [X], who got a match, is [Y]",2
"The [X], who ran DNA, is [Y]",2
"The [X], who was Farrell, is [Y]",2
"The [X], who was careful, is [Y]",7
"The [X], who ed advice, is [Y]",2
"The [X], who was taken it, is [Y]",2
"The [X], who ratted you, is [Y]",2
"The [X], who found Radio, is [Y]",2
"The [X], who said a word, is [Y]",2
"The [X], who bragged to the office, is [Y]",2
"The [X], who thought he, is [Y]",5
"The [X], who lost Spaulding, is [Y]",2
"The [X], who took some credit, is [Y]",2
"The [X], who took those pictures, is [Y]",2
"The [X], who was under scrutiny, is [Y]",2
"The [X], who asked father, is [Y]",2
"The [X], who gave a break, is [Y]",2
"The [X], who knew the targets, is [Y]",2
"The [X], who sicced that dog, is [Y]",2
"The [X], who ed a Director in Washington, is [Y]",2
"The [X], who said than, is [Y]",2
"The [X], who witnessed any difference, is [Y]",2
"The [X], who was a question, is [Y]",2
"The [X], who had a career, is [Y]",2
"The [X], who was modest, is [Y]",2
"The [X], who moved on in the Bureau, is [Y]",2
"The [X], who saw a number, is [Y]",2
"The [X], who explored opportunities, is [Y]",2
