template,frequency
"The [X], who was a store of value, is [Y]",1
"The [X], who was the Supply, is [Y]",1
"The [X], who was 71,000 tokens, is [Y]",1
"The [X], who was burned as a fee, is [Y]",1
"The [X], who was the Utility, is [Y]",1
"The [X], who was used in gaming, is [Y]",1
"The [X], who owned them, is [Y]",1
"The [X], who was distributed via an Offering, is [Y]",1
"The [X], who was distributed via airdrops, is [Y]",1
"The [X], who was difficult to predict value, is [Y]",1
"The [X], who became popular, is [Y]",5
"The [X], who was essential to do research, is [Y]",1
"The [X], who learnt about transactions, is [Y]",1
"The [X], who explored popular, is [Y]",3
"The [X], who was Transactions, is [Y]",1
"The [X], who referred to any form, is [Y]",1
"The [X], who was made cards, is [Y]",1
"The [X], who became common, is [Y]",1
"The [X], who offered benefits, is [Y]",7
"The [X], who made purchases without, is [Y]",1
"The [X], who was completed the cash, is [Y]",1
"The [X], who was transmitted electronically to the processor, is [Y]",1
"The [X], who became common in lives, is [Y]",1
"The [X], who used to pay cards, is [Y]",1
"The [X], who allowed purchases, is [Y]",2
"The [X], who preferred cash over forms, is [Y]",1
"The [X], who was any drawbacks to, is [Y]",1
"The [X], who impacted the economy, is [Y]",1
"The [X], who became important in the world, is [Y]",1
"The [X], who offered convenience, is [Y]",1
"The [X], who was able to identify the materials, is [Y]",1
"The [X], who was types of materials, is [Y]",1
"The [X], who was prone to rot maintenance, is [Y]",1
"The [X], who was made from a combination, is [Y]",1
"The [X], who used in the construction, is [Y]",1
"The [X], who was a material, is [Y]",8
"The [X], who was resistant to wear, is [Y]",1
"The [X], who was resistant, is [Y]",2
"The [X], who was resistant can prevent rot, is [Y]",1
"The [X], who was strong to withstand use, is [Y]",1
"The [X], who was important to choose materials, is [Y]",1
"The [X], who made resistant to moisture, is [Y]",1
"The [X], who learnt about quantum, is [Y]",1
"The [X], who focussed on the limit, is [Y]",1
"The [X], who described what systems, is [Y]",1
"The [X], who explained the limit, is [Y]",1
"The [X], who understood the basics, is [Y]",3
"The [X], who applied the concepts, is [Y]",3
"The [X], who referred to collections, is [Y]",1
"The [X], who was found in fields, is [Y]",1
"The [X], who challenged due the number, is [Y]",1
"The [X], who was done by the wavefunction, is [Y]",1
"The [X], who allowed the system, is [Y]",1
"The [X], who was a set of equations, is [Y]",1
"The [X], who was derived from the limit, is [Y]",1
"The [X], who was a case of the hierarchy, is [Y]",1
"The [X], who was a equation in mechanics, is [Y]",1
"The [X], who discussed the tools for, is [Y]",1
"The [X], who applied them to problems, is [Y]",5
"The [X], who was a task, is [Y]",8
"The [X], who learnt about the elements, is [Y]",3
"The [X], who chose the Venue, is [Y]",1
"The [X], who helped identify, is [Y]",4
"The [X], who improved skills, is [Y]",7
"The [X], who planned a event, is [Y]",1
"The [X], who remembered to, is [Y]",1
"The [X], who was a success, is [Y]",2
"The [X], who had access to content, is [Y]",1
"The [X], who taught to access you, is [Y]",1
"The [X], who referred to the distribution, is [Y]",1
"The [X], who was designed to reach a audience, is [Y]",1
"The [X], who consumed relevant, is [Y]",1
"The [X], who accessed Content, is [Y]",1
"The [X], who needed to sign a content, is [Y]",1
"The [X], who included WordPress, is [Y]",1
"The [X], who included visibility, is [Y]",1
"The [X], who reached a audience, is [Y]",2
"The [X], who improved rankings, is [Y]",1
"The [X], who followed to enhance practices, is [Y]",1
"The [X], who prioritized quality over quantity, is [Y]",1
"The [X], who included infographics, is [Y]",1
"The [X], who was distributed across platforms, is [Y]",1
"The [X], who was essential to reach a audience, is [Y]",1
"The [X], who stayed relevant, is [Y]",1
"The [X], who was the process of conferences, is [Y]",1
"The [X], who covered the basics, is [Y]",35
"The [X], who was an part of management, is [Y]",3
"The [X], who turned into a disaster, is [Y]",1
"The [X], who helped to ensure all experience, is [Y]",1
"The [X], who helped to reduce stress, is [Y]",1
"The [X], who was to identify purpose, is [Y]",1
"The [X], who was the goal, is [Y]",1
"The [X], who was to raise awareness, is [Y]",1
"The [X], who was easier to determine the theme, is [Y]",1
"The [X], who was to determine the audience, is [Y]",1
"The [X], who was the event for, is [Y]",1
"The [X], who was it, is [Y]",2
"The [X], who was interests, is [Y]",2
"The [X], who helped to ensure, is [Y]",3
"The [X], who was an part of planning, is [Y]",2
"The [X], who was chosen based the size, is [Y]",1
"The [X], who was accessible, is [Y]",1
"The [X], who included all expenses, is [Y]",1
"The [X], who was essential to stay, is [Y]",1
"The [X], who was essential to have a plan, is [Y]",1
"The [X], who was an skill for anyone, is [Y]",3
"The [X], who remembered calm, is [Y]",1
"The [X], who was Music, is [Y]",1
"The [X], who was a genre of music, is [Y]",1
"The [X], who evolved over time, is [Y]",3
"The [X], who described as a conversation, is [Y]",1
"The [X], who took playing, is [Y]",1
"The [X], who used scales, is [Y]",2
"The [X], who played a variety, is [Y]",1
"The [X], who included Armstrong, is [Y]",1
"The [X], who made have explore contributions, is [Y]",1
"The [X], who intertwined with culture, is [Y]",1
"The [X], who was a form, is [Y]",2
"The [X], who deepened appreciation, is [Y]",2
"The [X], who accessed a wealth, is [Y]",1
"The [X], who learnt to search, is [Y]",1
"The [X], who included Google, is [Y]",2
"The [X], who returned a list, is [Y]",1
"The [X], who needed to know what keywords, is [Y]",1
"The [X], who was the words, is [Y]",4
"The [X], who used the keywords, is [Y]",1
"The [X], who was groups of words, is [Y]",1
"The [X], who helped narrow, is [Y]",1
"The [X], who entered Address, is [Y]",1
"The [X], who was words, is [Y]",5
"The [X], who entered War, is [Y]",1
"The [X], who searched for those words, is [Y]",1
"The [X], who was helpful, is [Y]",4
"The [X], who entered To Kill a Mockingbird, is [Y]",1
"The [X], who narrowed results, is [Y]",1
"The [X], who entered Revolution, is [Y]",1
"The [X], who allowed to refine filters, is [Y]",1
"The [X], who filtered by date, is [Y]",1
"The [X], who was the author, is [Y]",2
"The [X], who was the source of information, is [Y]",1
"The [X], who used tools like Scholar, is [Y]",1
"The [X], who cited accurate, is [Y]",1
"The [X], who was any inconsistencies, is [Y]",1
"The [X], who used tools like FactCheck.org, is [Y]",1
"The [X], who was any conflicts of interest, is [Y]",1
"The [X], who was perspectives, is [Y]",1
"The [X], who learnt about authority, is [Y]",1
"The [X], who found reliable, is [Y]",1
"The [X], who learnt about the effect, is [Y]",2
"The [X], who explored the shapes, is [Y]",2
"The [X], who created systems, is [Y]",2
"The [X], who applied Skills, is [Y]",2
"The [X], who gained to Problems, is [Y]",1
"The [X], who was the study of expression, is [Y]",1
"The [X], who explored changes, is [Y]",1
"The [X], who was Epigenetics, is [Y]",1
"The [X], who was the study of changes, is [Y]",1
"The [X], who imagined a group, is [Y]",1
"The [X], who had to survive offspring, is [Y]",1
"The [X], who underwent changes, is [Y]",3
"The [X], who included alterations in expression, is [Y]",1
"The [X], who was able to develop plans, is [Y]",1
"The [X], who involved programs, is [Y]",1
"The [X], who was an area of research, is [Y]",1
"The [X], who understood able to adapt, is [Y]",1
"The [X], who was applied to efforts, is [Y]",1
"The [X], who learnt about research, is [Y]",1
"The [X], who explored the aspects, is [Y]",5
"The [X], who was Research, is [Y]",1
"The [X], who was a investigation, is [Y]",1
"The [X], who involved the collection, is [Y]",1
"The [X], who was to generate knowledge, is [Y]",1
"The [X], who led to advancements, is [Y]",1
"The [X], who helped the causes, is [Y]",1
"The [X], who contributed to the development, is [Y]",1
"The [X], who was classified into types, is [Y]",1
"The [X], who involved observing, is [Y]",1
"The [X], who involved manipulating, is [Y]",1
"The [X], who involved comparing, is [Y]",4
"The [X], who was types of designs, is [Y]",1
"The [X], who looked at the relationship, is [Y]",1
"The [X], who followed a group, is [Y]",1
"The [X], who assigned participants to a group, is [Y]",1
"The [X], who used to collect methods, is [Y]",1
"The [X], who was questionnaires, is [Y]",1
"The [X], who was conversations between a researcher, is [Y]",1
"The [X], who involved measuring, is [Y]",1
"The [X], who involved collecting, is [Y]",4
"The [X], who adhered to guidelines, is [Y]",1
"The [X], who included obtaining, is [Y]",1
"The [X], who used to analyze methods, is [Y]",1
"The [X], who included statistics, is [Y]",1
"The [X], who summarized the features, is [Y]",1
"The [X], who involved the difference between the two, is [Y]",1
"The [X], who examined the relationship, is [Y]",1
"The [X], who interpreted the results, is [Y]",4
"The [X], who considered the limitations, is [Y]",1
"The [X], who communicated findings, is [Y]",1
"The [X], who was a component of, is [Y]",1
"The [X], who contributed to this field, is [Y]",1
"The [X], who was available on a variety, is [Y]",1
"The [X], who learnt to find notes, is [Y]",1
"The [X], who started by podcasts, is [Y]",1
"The [X], who looked for podcasts, is [Y]",1
"The [X], who considered subscribing, is [Y]",1
"The [X], who took notes, is [Y]",2
"The [X], who used to jot a notebook, is [Y]",1
"The [X], who used to write symbols, is [Y]",1
"The [X], who applied what, is [Y]",2
"The [X], who shared to learning work, is [Y]",1
"The [X], who was a resource for date, is [Y]",1
"The [X], who found notes, is [Y]",1
"The [X], who remembered to keep an mind, is [Y]",1
"The [X], who learnt about studies, is [Y]",1
"The [X], who was investigated histologically in 18 rabbits, is [Y]",1
"The [X], who was 1 mm per day, is [Y]",1
"The [X], who was in 2 steps, is [Y]",1
"The [X], who was divided into 3 subgroups, is [Y]",1
"The [X], who was 2/5, is [Y]",1
"The [X], who was 0/5, is [Y]",1
"The [X], who was higher than that, is [Y]",3
"The [X], who suggested that, is [Y]",1
"The [X], who was used to inform patients, is [Y]",1
"The [X], who was considered this procedure, is [Y]",1
"The [X], who was a method for a sample, is [Y]",1
"The [X], who was based on the assay, is [Y]",1
"The [X], who learnt to use the Kit, is [Y]",1
"The [X], who was quantification, is [Y]",1
"The [X], who was the process of the proteins, is [Y]",1
"The [X], who was important in fields, is [Y]",1
"The [X], who used to measure the method, is [Y]",1
"The [X], who binded to the molecules, is [Y]",1
"The [X], who was measured at 595 nm, is [Y]",1
"The [X], who prepared the sample, is [Y]",1
"The [X], who diluted the sample, is [Y]",1
"The [X], who added the reagent, is [Y]",1
"The [X], who mixed the sample, is [Y]",1
"The [X], who incubated the sample, is [Y]",1
"The [X], who measured the absorbance, is [Y]",1
"The [X], who calculated concentration, is [Y]",1
"The [X], who used to determine the curve, is [Y]",1
"The [X], who was a graph, is [Y]",1
"The [X], who was the limitations, is [Y]",1
"The [X], who was suitable for all types, is [Y]",1
"The [X], who reacted well with the dye, is [Y]",1
"The [X], who was essential to ensure, is [Y]",1
"The [X], who was recommended to use a curve, is [Y]",1
"The [X], who was a tool for a sample, is [Y]",1
"The [X], who measured concentration, is [Y]",1
"The [X], who encouraged thinking, is [Y]",4
"The [X], who learnt about the Education, is [Y]",1
"The [X], who was a battle between parents, is [Y]",1
"The [X], who adopted to read a policy, is [Y]",1
"The [X], who ruled in the case, is [Y]",1
"The [X], who set a precedent, is [Y]",1
"The [X], who sued the board, is [Y]",1
"The [X], who agreed with the parents, is [Y]",1
"The [X], who appealed the ruling, is [Y]",1
"The [X], who was an one, is [Y]",1
"The [X], who applied this lesson, is [Y]",1
"The [X], who referred to the variety, is [Y]",1
"The [X], who encompassed the differences, is [Y]",1
"The [X], who became an factor in, is [Y]",1
"The [X], who explored the industry, is [Y]",1
"The [X], who referred to the presence, is [Y]",1
"The [X], who was on the rise, is [Y]",1
"The [X], who led to an increase, is [Y]",2
"The [X], who looked for experiences, is [Y]",1
"The [X], who wanted to try flavors, is [Y]",1
"The [X], who provided this opportunity, is [Y]",1
