template,frequency
"The [X], who completed ., is [Y]",1
"The [X], who completed program, is [Y]",1
"The [X], who came to DoDEA, is [Y]",1
"The [X], who was to, is [Y]",5
"The [X], who was known for ethic, is [Y]",1
"The [X], who joined the Office, is [Y]",1
"The [X], who was originally from Minneapolis, is [Y]",1
"The [X], who had the honor, is [Y]",1
"The [X], who attended the University, is [Y]",1
"The [X], who was as Superintendent, is [Y]",1
"The [X], who was named Principal, is [Y]",1
"The [X], who supported community, is [Y]",1
"The [X], who lived in the KMC, is [Y]",1
"The [X], who had 30 years, is [Y]",2
"The [X], who served as the Superintendent, is [Y]",1
"The [X], who served on the Council, is [Y]",2
"The [X], who was the principal in Okinawa, is [Y]",1
"The [X], who added courses, is [Y]",1
"The [X], who was promoted to principal, is [Y]",1
"The [X], who received the Award, is [Y]",3
"The [X], who was the principal of the schools, is [Y]",1
"The [X], who was selected as the Vicenza, is [Y]",1
"The [X], who joined teaching, is [Y]",1
"The [X], who was fluent in Italian, is [Y]",1
"The [X], who entered the Academy, is [Y]",1
"The [X], who graduated with Honors, is [Y]",1
"The [X], who studied during the year, is [Y]",1
"The [X], who was happy to start year, is [Y]",1
"The [X], who started in role, is [Y]",1
"The [X], who was with Japan, is [Y]",1
"The [X], who started career, is [Y]",8
"The [X], who was an Principal at two schools, is [Y]",1
"The [X], who taught English, is [Y]",1
"The [X], who was retired from the Guard, is [Y]",1
"The [X], who applied to ES, is [Y]",1
"The [X], who was essential to abide children, is [Y]",1
"The [X], who arrived on grounds, is [Y]",1
"The [X], who was expected to be, is [Y]",2
"The [X], who was admitted to the building, is [Y]",1
"The [X], who urged cooperation, is [Y]",1
"The [X], who was to report, is [Y]",2
"The [X], who was no exceptions to this policy, is [Y]",1
"The [X], who remembered children, is [Y]",1
"The [X], who included students, is [Y]",1
"The [X], who received the approval, is [Y]",1
"The [X], who warranted approval for a visitor, is [Y]",1
"The [X], who was in the building, is [Y]",2
"The [X], who expected Behavior, is [Y]",1
"The [X], who encouraged to grow students, is [Y]",1
"The [X], who had the responsibility, is [Y]",2
"The [X], who shared conducive to learning, is [Y]",1
"The [X], who showed respect for the learning, is [Y]",1
"The [X], who protected others, is [Y]",1
"The [X], who demonstrated respect for property, is [Y]",1
"The [X], who obeyed all adults, is [Y]",1
"The [X], who wore attire, is [Y]",1
"The [X], who took responsibility for actions, is [Y]",1
"The [X], who brought no items, is [Y]",1
"The [X], who was prohibited in classrooms, is [Y]",1
"The [X], who enforced a policy, is [Y]",1
"The [X], who notified that possession, is [Y]",1
"The [X], who allowed to bring knives, is [Y]",1
"The [X], who allowed in school, is [Y]",1
"The [X], who was inclusive, is [Y]",1
"The [X], who consulted the office, is [Y]",1
"The [X], who was given, is [Y]",5
"The [X], who was confiscated, is [Y]",1
"The [X], who included suspension, is [Y]",1
"The [X], who supported a policy, is [Y]",1
"The [X], who brought Value, is [Y]",1
"The [X], who disrupted models, is [Y]",1
"The [X], who offered accessible has answer solutions, is [Y]",1
"The [X], who began to influence the market, is [Y]",1
"The [X], who developed scalable to meet solutions, is [Y]",1
"The [X], who purchased to thrive the solutions, is [Y]",1
"The [X], who let focus on three, is [Y]",1
"The [X], who began to undertake transformations, is [Y]",1
"The [X], who worked the balance, is [Y]",1
"The [X], who was a necessity, is [Y]",3
"The [X], who entered Cloud, is [Y]",1
"The [X], who integrated with ERP, is [Y]",1
"The [X], who centralized information, is [Y]",1
"The [X], who provided compliant with Standard, is [Y]",1
"The [X], who had effects, is [Y]",3
"The [X], who allowed locations, is [Y]",1
"The [X], who was employees, is [Y]",3
"The [X], who was considered driven, is [Y]",1
"The [X], who imagined, is [Y]",2
"The [X], who was introduced into the solution, is [Y]",1
"The [X], who synthesized Data, is [Y]",1
"The [X], who was flexible, is [Y]",1
"The [X], who put managers, is [Y]",1
"The [X], who was developed to perform managers, is [Y]",1
"The [X], who was appropriate for businesses, is [Y]",1
"The [X], who was more than a collector, is [Y]",1
"The [X], who lied in ability, is [Y]",1
"The [X], who was the impact, is [Y]",1
"The [X], who was spent remaining, is [Y]",1
"The [X], who needed to shift expenses, is [Y]",1
"The [X], who was the types of questions, is [Y]",1
"The [X], who was likely will evolve, is [Y]",1
"The [X], who was a task for controllers, is [Y]",1
"The [X], who was able to say a trend, is [Y]",1
"The [X], who hered we, is [Y]",1
"The [X], who required investment, is [Y]",2
"The [X], who was the days, is [Y]",2
"The [X], who ran directly on top, is [Y]",1
"The [X], who allowed the information, is [Y]",1
"The [X], who was put into place, is [Y]",1
"The [X], who was visibility into dips, is [Y]",1
"The [X], who captured within a interface, is [Y]",1
"The [X], who analyzed the data, is [Y]",2
"The [X], who continued the norm across entities, is [Y]",1
"The [X], who enabled to work businesses, is [Y]",1
"The [X], who was the president of Communications, is [Y]",1
"The [X], who contacted her at Twitter, is [Y]",1
"The [X], who navigated the Journey, is [Y]",1
"The [X], who was the importance, is [Y]",1
"The [X], who faced pressure, is [Y]",3
"The [X], who leveraged technology, is [Y]",2
"The [X], who became a Starts with Cloud, is [Y]",1
"The [X], who was responsive to handle the growth, is [Y]",1
"The [X], who was with the victims, is [Y]",1
"The [X], who picked the Pieces, is [Y]",2
"The [X], who was thrown through the door, is [Y]",1
"The [X], who appeared that at, is [Y]",1
"The [X], who continued unable to support all, is [Y]",1
"The [X], who was a reminder to Center, is [Y]",1
"The [X], who grabbed, is [Y]",2
"The [X], who was a what, is [Y]",1
"The [X], who was offerings, is [Y]",1
"The [X], who was FREE, is [Y]",3
"The [X], who interviewed on The Waterfront, is [Y]",1
"The [X], who interviewed Jordan, is [Y]",1
"The [X], who watched the interview, is [Y]",2
"The [X], who worked in ways, is [Y]",1
"The [X], who looked like days, is [Y]",1
"The [X], who waited, is [Y]",1
"The [X], who debated response, is [Y]",1
"The [X], who contributed to The Globe, is [Y]",1
"The [X], who kept Opinions, is [Y]",1
"The [X], who got the newsletter, is [Y]",1
"The [X], who addrest Canadians on the pandemic, is [Y]",1
"The [X], who believed best to ignore those MPs, is [Y]",1
"The [X], who said the pay, is [Y]",1
"The [X], who chose adventure, is [Y]",1
"The [X], who acted against the advice, is [Y]",1
"The [X], who showed this lines, is [Y]",1
"The [X], who was that 20/20, is [Y]",1
"The [X], who was available to them, is [Y]",1
"The [X], who risked paralysis by analysis, is [Y]",1
"The [X], who remembered the Sanders, is [Y]",1
"The [X], who wrote austerity, is [Y]",1
"The [X], who knew would go guys, is [Y]",1
"The [X], who told to do me, is [Y]",1
"The [X], who readied Itself, is [Y]",1
"The [X], who was a family of Canadians, is [Y]",1
"The [X], who lived what, is [Y]",1
"The [X], who was one of the best, is [Y]",1
"The [X], who saw it, is [Y]",8
"The [X], who saw videos, is [Y]",1
"The [X], who was brutal, is [Y]",1
"The [X], who was a flu, is [Y]",1
"The [X], who felt like war, is [Y]",1
"The [X], who was dying, is [Y]",1
"The [X], who said to Canadians, is [Y]",1
"The [X], who had uncontrollable, is [Y]",1
"The [X], who red, is [Y]",1
"The [X], who took the elevator, is [Y]",1
"The [X], who seemed to overlooked a masterpiece, is [Y]",1
"The [X], who was The Plague by Chong, is [Y]",1
"The [X], who retold novel, is [Y]",1
"The [X], who replicated the force, is [Y]",1
"The [X], who hit A Chord, is [Y]",1
"The [X], who appreciated perspective, is [Y]",1
"The [X], who thought will serve an us, is [Y]",1
"The [X], who was a part of life, is [Y]",2
"The [X], who followed was put the idea, is [Y]",1
"The [X], who kept rehearsals, is [Y]",1
"The [X], who was only as an adult, is [Y]",1
"The [X], who ed the spirit, is [Y]",1
"The [X], who ed a teenager, is [Y]",1
"The [X], who let hope, is [Y]",3
"The [X], who was exclusive to The Globe, is [Y]",1
"The [X], who included name, is [Y]",1
"The [X], who tried to keep letters, is [Y]",1
"The [X], who was edited for length, is [Y]",1
"The [X], who was fought epidemics around the world, is [Y]",1
"The [X], who was the course, is [Y]",1
"The [X], who propelled them to the top, is [Y]",1
"The [X], who held titles, is [Y]",1
"The [X], who played the role, is [Y]",1
"The [X], who released a statement, is [Y]",1
"The [X], who wanted to bring this movie, is [Y]",1
"The [X], who was legendary, is [Y]",2
"The [X], who was known for the Gangs, is [Y]",1
"The [X], who financed Giant, is [Y]",1
"The [X], who served as producer, is [Y]",1
"The [X], who served as producers, is [Y]",1
"The [X], who demonstrated contribution, is [Y]",1
"The [X], who used to access platform, is [Y]",1
"The [X], who entered into an agreement, is [Y]",2
"The [X], who benefited from a range, is [Y]",1
"The [X], who was one of banks, is [Y]",1
"The [X], who was a corporation, is [Y]",1
"The [X], who enabled to support DIFC, is [Y]",1
"The [X], who supported the vision, is [Y]",1
"The [X], who became part of network, is [Y]",1
"The [X], who marked a step, is [Y]",1
"The [X], who recognised the importance, is [Y]",1
"The [X], who was invited to participate, is [Y]",1
"The [X], who provided Hapoalim, is [Y]",1
"The [X], who hoped this us, is [Y]",2
"The [X], who hoped to serve the relationship, is [Y]",1
"The [X], who enabled foster, is [Y]",1
"The [X], who was an honor, is [Y]",4
"The [X], who was pleased to welcome Hapoalim, is [Y]",1
"The [X], who signed an agreement, is [Y]",1
"The [X], who celebrated the Jubilee, is [Y]",1
"The [X], who met with students, is [Y]",2
"The [X], who discussed highlights of career, is [Y]",1
"The [X], who said the event, is [Y]",1
"The [X], who took pride in work, is [Y]",1
"The [X], who gained recognition, is [Y]",1
"The [X], who planned to nominate Taylor, is [Y]",1
"The [X], who was invited to attend the event, is [Y]",1
"The [X], who was important to reiterate the project, is [Y]",1
"The [X], who was supporters of development, is [Y]",1
"The [X], who committed to all impacts, is [Y]",1
"The [X], who intended to commission an report, is [Y]",1
"The [X], who was provided to noise, is [Y]",1
"The [X], who set limits, is [Y]",1
"The [X], who was similar, is [Y]",3
"The [X], who received to receive protection, is [Y]",1
"The [X], who believed reasonable, is [Y]",1
"The [X], who worked commence in the sections, is [Y]",1
"The [X], who expressed wish, is [Y]",1
"The [X], who was given the change to this date, is [Y]",1
"The [X], who was advised of the support, is [Y]",1
"The [X], who was the use, is [Y]",3
"The [X], who received offer, is [Y]",1
"The [X], who appeared to frozen, is [Y]",1
"The [X], who squeezed for time, is [Y]",1
"The [X], who intended to release details, is [Y]",1
"The [X], who gave the ahead, is [Y]",1
"The [X], who was aware, is [Y]",4
"The [X], who considered commissioning, is [Y]",1
"The [X], who lacked a source, is [Y]",1
"The [X], who pointed us to the office, is [Y]",1
"The [X], who used to Understand Shui, is [Y]",1
"The [X], who was common in years, is [Y]",1
"The [X], who described the network, is [Y]",1
"The [X], who was the cause of the luck, is [Y]",1
"The [X], who resulted from the shape, is [Y]",1
"The [X], who gave a sense, is [Y]",1
"The [X], who was known in Beijing, is [Y]",1
"The [X], who gave rise to problems, is [Y]",1
"The [X], who had the look, is [Y]",1
"The [X], who was negative, is [Y]",2
"The [X], who looked like a net, is [Y]",1
"The [X], who looked like a peach, is [Y]",1
"The [X], who was inevitable, is [Y]",3
"The [X], who stirred a reaction, is [Y]",1
"The [X], who pointed the management, is [Y]",1
"The [X], who gained Fame Around the World, is [Y]",1
"The [X], who helped to Save Taiwan, is [Y]",1
"The [X], who agreed to a partnership, is [Y]",1
"The [X], who conducted 800 seminars, is [Y]",1
"The [X], who built to join sites, is [Y]",1
"The [X], who included preparing, is [Y]",1
"The [X], who believed will assist us, is [Y]",1
"The [X], who went to the site, is [Y]",1
"The [X], who signed million deal, is [Y]",1
"The [X], who announced another hire, is [Y]",1
"The [X], who extended deal with adidas, is [Y]",1
"The [X], who subscribed to stories, is [Y]",1
"The [X], who continued to access content, is [Y]",1
"The [X], who followed guide, is [Y]",1
"The [X], who constituted an class, is [Y]",1
"The [X], who received attention, is [Y]",1
"The [X], who was under examinations, is [Y]",2
"The [X], who was potential, is [Y]",3
"The [X], who was a group of metabolites, is [Y]",2
"The [X], who was done toward the proofs, is [Y]",1
"The [X], who was examined treatment, is [Y]",1
"The [X], who was compounds, is [Y]",1
"The [X], who was applied to arrows, is [Y]",1
"The [X], who was expected to evolved, is [Y]",1
"The [X], who was steroids, is [Y]",1
"The [X], who exerted a simulation, is [Y]",1
"The [X], who was valuable in the treatment, is [Y]",1
"The [X], who increased the force, is [Y]",1
"The [X], who became able to meet the demands, is [Y]",1
"The [X], who was a group, is [Y]",4
"The [X], who was C23, is [Y]",1
"The [X], who had the bond, is [Y]",1
"The [X], who was directed to the cardenolides, is [Y]",1
"The [X], who was the inotropes, is [Y]",1
"The [X], who was million patients, is [Y]",1
"The [X], who appeared devoid from any activity, is [Y]",1
"The [X], who beared a resemblance, is [Y]",1
"The [X], who had an group, is [Y]",1
"The [X], who was used for failure, is [Y]",1
"The [X], who was purpurea, is [Y]",1
"The [X], who included glucose, is [Y]",1
"The [X], who showed the structures, is [Y]",1
"The [X], who differentiated between sugars, is [Y]",1
"The [X], who was the choice, is [Y]",2
"The [X], who occurred in amounts, is [Y]",1
